letter,font,scale_y_letter,scale_y_font,min_x,min_y,max_x,max_y
B,OriyaSangamMN,1.257861635,1.24021996,434,433,577,630
B,PTMono-Regular,1.398601399,1.412577162,443,425,568,628
B,PTSans-Regular,1.398601399,1.40528931,441,428,566,629
B,PTSerif-Regular,1.398601399,1.395899657,422,445,570,643
B,Palatino-Roman,1.449275362,1.408397709,417,420,572,615
B,Papyrus,1.438848921,1.474158176,406,441,595,646
B,Phosphate-Inline,1.503759398,1.487611505,426,442,580,640
B,PingFangHK-Regular,1.408450704,1.391330364,426,449,582,647
B,PingFangSC-Regular,1.408450704,1.391330364,426,449,582,647
B,PingFangTC-Regular,1.408450704,1.391330364,426,449,582,647
B,PlantagenetCherokee,1.470588235,1.431334656,419,407,582,601
B,PoplarStd,1.342281879,1.335955608,447,402,555,602
B,PrestigeEliteStd-Bd,1.639344262,1.642658376,419,410,579,611
B,Raanana,1.515151515,1.484788007,406,410,576,606
B,RaananaBold,1.481481481,1.443884217,408,408,582,603
B,Roboto-Regular,1.408450704,1.392625746,436,431,570,629
B,Rockwell-Regular,1.360544218,1.328011744,423,395,572,590
B,RosewoodStd-Regular,1.333333333,1.328300786,429,414,584,614
B,STHeitiSC-Medium,1.369863014,1.347612508,445,403,565,600
B,STHeitiTC-Medium,1.369863014,1.347612508,445,403,565,600
B,STIXGeneral-Regular,1.515151515,1.484381136,406,460,577,656
B,STIXIntegralsD-Regular,1.388888889,1.357285039,447,600,566,795
B,STIXIntegralsSm-Regular,1.388888889,1.357285039,447,447,566,642
B,STIXIntegralsUp-Regular,1.388888889,1.357285039,447,447,566,642
B,STIXIntegralsUpD-Regular,1.388888889,1.357285039,447,600,566,795
B,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,447,447,566,642
B,STIXNonUnicode-Regular,1.388888889,1.357285039,447,501,566,696
B,STIXSizeFiveSym-Regular,1.388888889,1.357285039,447,435,566,630
B,STIXSizeFourSym-Regular,1.388888889,1.357285039,447,657,566,852
B,STIXSizeOneSym-Regular,1.388888889,1.357285039,447,520,566,715
B,STIXSizeThreeSym-Regular,1.388888889,1.357285039,447,657,566,852
B,STIXSizeTwoSym-Regular,1.388888889,1.357285039,447,588,566,783
B,STIXVariants-Regular,1.388888889,1.357285039,447,447,566,642
B,STSong,1.57480315,1.529925851,410,419,579,614
B,STSongti-SC-Regular,1.57480315,1.529925851,409,450,580,645
B,Sana,1.388888889,1.357285039,447,406,566,601
B,Sathu,1.324503311,1.298598776,435,421,568,617
B,SavoyeLetPlain,1.481481481,1.471140498,426,407,574,605
B,Seravek,1.503759398,1.471667718,439,440,570,635
B,ShreeDev0714,1.360544218,1.344704084,433,426,578,624
B,SignPainter-HouseScript,1.550387597,1.56017636,431,414,587,615
B,Silom,1.342281879,1.336994856,433,428,566,628
B,SinhalaMN,1.550387597,1.517378862,426,438,586,634
B,SinhalaSangamMN,1.470588235,1.450327477,434,451,576,648
B,Skia-Regular,1.515151515,1.501613838,438,419,577,617
B,SnellRoundhand,1.360544218,1.334622192,407,434,638,630
B,StencilStd,1.342281879,1.327682022,408,401,586,599
B,SukhumvitSet-Medium,1.492537313,1.472849679,432,464,577,662
B,Superclarendon-Regular,1.351351351,1.330767393,399,433,594,630
B,Symbol,1.388888889,1.357285039,447,399,566,594
B,Tahoma,1.379310345,1.35818516,440,439,574,636
B,TamilMN,1.550387597,1.517378862,426,438,586,634
B,TamilSangamMN,1.470588235,1.450327477,434,412,576,609
B,TektonPro-Bold,1.515151515,1.50678574,421,407,585,605
B,TeluguMN,1.550387597,1.517378862,426,438,586,634
B,TeluguSangamMN,1.369863014,1.349660484,434,435,577,633
B,Thonburi,1.324503311,1.297495346,436,444,568,640
B,Times-Roman,1.515151515,1.484788007,406,415,576,611
B,TimesNewRomanPS-BoldMT,1.515151515,1.482880242,407,436,588,632
B,TimesNewRomanPSMT,1.515151515,1.482508729,405,436,582,632
B,TrajanPro-Regular,1.315789474,1.281950371,435,403,567,597
B,Trattatello,1.739130435,1.615598282,426,504,569,689
B,Trebuchet-BoldItalic,1.360544218,1.37166371,426,430,575,630
B,TrebuchetMS,1.388888889,1.375560028,442,431,566,629
B,Verdana,1.379310345,1.35818516,433,439,582,636
B,Waseem,1.388888889,1.357285039,447,425,566,620
B,WaseemLight,1.388888889,1.357285039,447,425,566,620
B,Webdings,1.123595506,1.261447211,374,426,625,651
B,Wingdings-Regular,1.226993865,1.469388249,407,402,605,643
B,Wingdings2,2.43902439,1.618312702,374,438,624,570
B,Wingdings3,1.851851852,1.899762496,363,402,637,608
B,Yantramanav-Regular,1.57480315,1.556239946,435,447,574,645
B,ZapfDingbatsITC,1.388888889,1.357285039,447,415,566,610
B,Zapfino,0.873362445,0.787688138,430,471,612,652
C,ACaslonPro-Regular,1.360544218,1.358742545,412,403,591,604
C,AGaramondPro-Regular,1.438848921,1.452846117,411,409,595,610
C,AdobeArabic-Regular,2.06185567,2.103309865,407,458,598,662
C,AdobeDevanagari-Regular,1.587301587,1.616004432,414,418,591,621
C,AdobeFanHeitiStd-Bold,1.265822785,1.294155249,431,413,570,616
C,AdobeFangsongStd-Regular,1.307189542,1.32935918,430,417,570,621
C,AdobeGothicStd-Bold,1.27388535,1.289151574,432,412,570,616
C,AdobeHebrew-Regular,1.449275362,1.469420142,411,408,594,611
C,AdobeHeitiStd-Regular,1.265822785,1.294155249,431,413,570,616
C,AdobeKaitiStd-Regular,1.307189542,1.328869443,430,417,570,621
C,AdobeMingStd-Light,1.342281879,1.353526288,419,419,580,621
C,AdobeMyungjoStd-Medium,1.324503311,1.369850432,418,419,582,625
C,AdobeNaskh-Medium,2.083333333,2.10559556,410,426,593,629
C,AdobeSongStd-Light,1.526717557,1.551189852,406,438,600,641
C,AlBayan,1.315789474,1.357285039,419,434,578,639
C,AlNile,1.315789474,1.357285039,419,412,578,617
C,AlTarikh,1.315789474,1.357285039,419,375,578,580
C,AmericanTypewriter,1.408450704,1.449054543,419,432,581,638
C,AndaleMono,1.398601399,1.438215154,431,428,564,634
C,Apple-Chancery,1.438848921,1.370502132,434,468,592,659
C,AppleBraille,1.242236025,1.297086098,436,399,559,607
C,AppleColorEmoji,1.242236025,1.297086098,436,427,559,635
C,AppleGothic,1.234567901,1.267837982,422,411,576,617
C,AppleMyungjo,1.324503311,1.360017343,418,418,582,623
C,AppleSDGothicNeo-Regular,1.449275362,1.475586221,430,419,571,623
C,AppleSymbols,1.754385965,1.830990553,426,419,574,627
C,Arial-Black,1.351351351,1.382812535,405,451,597,656
C,ArialHebrew,1.315789474,1.357285039,419,398,578,603
C,ArialHebrewScholar,1.315789474,1.357285039,419,398,578,603
C,ArialMT,1.351351351,1.384324744,413,424,589,629
C,ArialNarrow,1.351351351,1.384324744,428,428,572,633
C,ArialRoundedMTBold,1.351351351,1.359660112,412,431,586,632
C,ArialUnicodeMS,1.351351351,1.384324744,414,447,589,652
C,Athelas-Regular,1.481481481,1.482612102,414,434,589,634
C,Avenir-Black,1.342281879,1.402208199,413,436,592,644
C,AvenirNext-Regular,1.342281879,1.402208199,414,436,592,644
C,AvenirNextCondensed-Regular,1.351351351,1.404325479,447,437,562,645
C,Ayuthaya,1.242236025,1.296293642,436,436,559,644
C,Baghdad,1.315789474,1.357285039,419,424,578,629
C,BanglaMN,1.298701299,1.331138612,402,439,598,644
C,BanglaSangamMN,1.398601399,1.450327477,414,415,585,622
C,Baskerville,1.459854015,1.465791626,410,434,586,635
C,Beirut,1.315789474,1.357285039,415,403,585,608
C,BigCaslon-Medium,1.360544218,1.375987339,400,426,592,630
C,BirchStd,1.342281879,1.342281879,468,400,532,600
C,BlackoakStd,1.342281879,1.33292108,301,400,700,600
C,BodoniOrnamentsITCTT,1.162790698,1.079973518,472,423,538,610
C,BodoniSvtyTwoITCTT-Book,1.398601399,1.402761642,420,433,578,635
C,BodoniSvtyTwoOSITCTT-Book,1.398601399,1.402761642,420,433,578,635
C,BodoniSvtyTwoSCITCTT-Book,1.398601399,1.402761642,420,433,578,635
C,BradleyHandITCTT-Bold,1.818181818,1.743291476,405,462,612,654
C,BrushScriptMT,1.25,1.403977306,425,441,601,667
C,BrushScriptStd,1.204819277,1.317108169,403,407,598,624
C,Chalkboard,1.449275362,1.444606263,428,449,575,648
C,ChalkboardSE-Regular,1.449275362,1.445019118,425,471,576,670
C,Chalkduster,1.265822785,1.243826212,404,441,593,637
C,Champagne&Limousines,1.418439716,1.426650747,416,419,584,621
C,ChaparralPro-Regular,1.503759398,1.51260868,426,413,578,615
C,CharlemagneStd-Bold,1.25,1.305029995,408,387,598,596
C,Charter-Black,1.438848921,1.467157678,411,443,587,648
C,Cochin,1.459854015,1.493294713,409,434,608,640
C,ComicSansMS,1.324503311,1.274499992,434,451,572,643
C,CooperBlackStd,1.379310345,1.370519828,402,401,599,600
C,Copperplate,1.869158879,1.866773092,385,444,607,644
C,CorsivaHebrew,1.315789474,1.357285039,419,384,578,589
C,Courier,1.652892562,1.704041755,411,426,582,633
C,CourierNewPS-BoldMT,1.612903226,1.664818891,410,436,588,643
C,CourierNewPSMT,1.666666667,1.72378469,417,442,581,649
C,DINAlternate-Bold,1.379310345,1.40062026,436,431,577,633
C,DINCondensed-Bold,1.379310345,1.40062026,454,399,547,601
C,Damascus,1.315789474,1.357285039,419,378,578,583
C,DamascusBold,1.315789474,1.357285039,415,378,585,583
C,DamascusLight,1.315789474,1.357285039,419,378,578,583
C,DamascusMedium,1.315789474,1.357285039,415,378,585,583
C,DamascusSemiBold,1.315789474,1.357285039,415,378,585,583
C,DecoTypeNaskh,1.315789474,1.357285039,419,459,578,664
C,DevanagariMT,1.449275362,1.484788007,408,438,588,642
C,DevanagariSangamMN,1.398601399,1.450327477,414,432,585,639
C,Didot,1.351351351,1.378915942,421,428,585,634
C,DiwanKufi,1.315789474,1.357285039,419,488,578,693
C,DiwanMishafi,1.315789474,1.357285039,419,406,578,611
C,DiwanMishafiGold,1.315789474,1.357285039,419,406,578,611
C,DiwanThuluth,1.315789474,1.357285039,419,436,578,641
C,EuphemiaUCAS,1.257861635,1.292772758,430,438,576,645
C,Farah,1.315789474,1.357285039,419,402,578,607
C,Farisi,1.315789474,1.357285039,419,449,578,654
C,Futura-Medium,1.282051282,1.29743116,422,436,576,638
C,GB18030Bitmap,1.242236025,1.297086098,436,443,559,651
C,GeezaPro,1.315789474,1.357285039,419,421,578,626
C,Geneva,1.242236025,1.298598776,426,427,574,635
C,Georgia,1.379310345,1.419786766,419,429,587,635
C,GiddyupStd,1.351351351,1.357023159,429,392,573,593
C,GillSans,1.428571429,1.437548279,412,434,588,635
C,GujaratiMT,1.449275362,1.484788007,408,435,588,639
C,GujaratiSangamMN,1.136363636,1.180331752,414,421,585,628
C,GurmukhiMN,1.481481481,1.517378862,401,443,597,648
C,GurmukhiSangamMN,1.398601399,1.450327477,414,442,585,649
C,Helvetica,1.324503311,1.378190854,412,403,587,612
C,HelveticaNeue,1.333333333,1.388134014,412,429,589,637
C,Herculanum,1.694915254,1.610751794,438,439,581,628
C,HiraKakuPro-W3,1.27388535,1.298314558,415,412,585,617
C,HiraKakuProN-W3,1.27388535,1.298314558,415,412,585,617
C,HiraKakuStd-W8,1.156069364,1.182450884,408,410,591,615
C,HiraKakuStdN-W8,1.156069364,1.182450884,408,410,591,615
C,HiraMaruPro-W4,1.234567901,1.260407766,420,412,584,616
C,HiraMaruProN-W4,1.234567901,1.260407766,420,412,584,616
C,HiraMinPro-W3,1.324503311,1.363849566,420,410,590,615
C,HiraMinProN-W3,1.324503311,1.363849566,420,410,590,615
C,HiraginoSans-W3,1.27388535,1.298314558,415,412,585,617
C,HiraginoSansGB-W3,1.27388535,1.298314558,415,412,585,617
C,HoboStd,1.162790698,1.186206022,429,401,568,605
C,HoeflerText-Regular,1.379310345,1.394658692,410,404,595,607
C,ITFDevanagari-Book,1.449275362,1.484788007,408,456,588,660
C,ITFDevanagariMarathi-Book,1.449275362,1.484788007,408,456,588,660
C,Impact,1.212121212,1.250172339,439,425,561,631
C,InaiMathi,1.481481481,1.495677989,422,427,576,630
C,IowanOldStyle-Black,1.369863014,1.389171953,403,445,603,649
C,Kailasa,1.315789474,1.357285039,419,414,578,619
C,KannadaMN,1.481481481,1.5168707,404,434,595,639
C,KannadaSangamMN,1.398601399,1.450327477,414,439,585,646
C,Kefa-Regular,1.459854015,1.46354013,429,438,572,639
C,KhmerMN,1.652892562,1.700078846,401,467,598,672
C,KhmerSangamMN,1.369863014,1.428489768,416,457,588,666
C,KohinoorBangla-Regular,1.388888889,1.410059006,437,448,570,651
C,KohinoorDevanagari-Regular,1.388888889,1.410059006,437,448,570,651
C,KohinoorTelugu-Regular,1.388888889,1.410059006,437,448,570,651
C,Kokonor,1.438848921,1.370502132,434,457,592,648
C,KozGoPr6N-Regular,1.27388535,1.298494376,429,414,571,617
C,KozGoPro-Regular,1.27388535,1.298494376,429,414,571,617
C,KozMinPr6N-Regular,1.307189542,1.328869443,430,417,570,621
C,KozMinPro-Regular,1.307189542,1.328869443,430,417,570,621
C,Krungthep,1.342281879,1.336994856,433,434,566,634
C,KufiStandardGK,1.315789474,1.357285039,419,427,578,632
C,LaoMN,1.481481481,1.517378862,401,434,597,639
C,LaoSangamMN,1.398601399,1.450327477,414,443,585,650
C,LetterGothicStd,1.342281879,1.37754756,443,400,555,606
C,LithosPro-Regular,1.360544218,1.37731798,425,403,579,604
C,Lucida Bright Demibold,1.315789474,1.353740375,414,428,584,633
C,Lucida Bright Demibold Italic,1.315789474,1.351518297,403,428,591,634
C,Lucida Bright Italic,1.315789474,1.351297139,408,429,587,633
C,Lucida Bright Regular,1.315789474,1.353377016,419,428,578,633
C,Lucida Sans Demibold,1.315789474,1.357285039,415,429,585,634
C,Lucida Sans Regular,1.315789474,1.357285039,419,428,578,633
C,Lucida Sans Typewriter Bold,1.315789474,1.364795884,424,427,575,634
C,Lucida Sans Typewriter Regular,1.315789474,1.364071561,431,427,571,634
C,LucidaBright,1.315789474,1.353377016,419,428,578,633
C,LucidaGrande,1.315789474,1.357285039,419,430,578,635
C,LucidaSans,1.315789474,1.357285039,419,428,578,633
C,Luminari-Regular,1.092896175,1.218172745,427,424,589,648
C,MalayalamMN,1.481481481,1.517378862,401,452,597,657
C,MalayalamSangamMN,1.398601399,1.450327477,414,415,585,622
C,Marion-Regular,1.459854015,1.481397248,417,404,588,608
C,MarkerFelt-Thin,1.19047619,1.175298302,451,411,552,608
C,Menlo-Regular,1.324503311,1.359633448,436,425,560,630
C,MesquiteStd,1.307189542,1.303533068,473,401,529,601
C,MicrosoftSansSerif,1.351351351,1.384324744,413,426,585,631
C,MinionPro-Regular,1.481481481,1.504111734,413,409,593,614
C,Monaco,1.242236025,1.297086098,436,427,559,635
C,MonotypeGurmukhi,1.315789474,1.357285039,419,417,578,622
C,Montserrat-Regular,1.398601399,1.421263326,412,437,589,639
C,Mshtakan,1.449275362,1.484788007,408,433,588,637
C,MshtakanBold,1.418439716,1.443884217,406,430,590,634
C,MshtakanBoldOblique,1.428571429,1.460703649,409,431,597,636
C,MshtakanOblique,1.470588235,1.503372519,415,434,602,640
C,Muna,1.315789474,1.357285039,419,399,578,604
C,MunaBlack,1.315789474,1.357285039,415,399,585,604
C,MunaBold,1.315789474,1.357285039,415,399,585,604
C,MyanmarMN,1.481481481,1.517378862,401,447,597,652
C,MyanmarSangamMN,1.398601399,1.450327477,414,431,585,638
C,MyriadArabic-Regular,2.02020202,2.058044128,425,438,576,643
C,MyriadHebrew-Regular,1.438848921,1.470704313,425,409,576,614
C,MyriadPro-Regular,1.449275362,1.471506347,425,409,576,613
C,Nadeem,1.315789474,1.357285039,419,424,578,629
C,NewPeninimMT,1.315789474,1.357285039,419,398,578,603
C,Noteworthy-Light,1.123595506,1.125474972,438,448,564,649
C,NotoNastaliqUrdu,1.315789474,1.357285039,419,558,578,763
C,NuevaStd-Cond,1.587301587,1.599716912,452,409,555,611
C,OCRAStd,1.290322581,1.290004454,436,400,563,600
C,Optima-Regular,1.408450704,1.423112574,417,432,585,635
C,OratorStd,1.459854015,1.481003851,444,398,555,601
C,OriyaMN,1.481481481,1.517378862,401,434,597,639
C,OriyaSangamMN,1.19760479,1.24021996,414,428,586,635
C,PTMono-Regular,1.379310345,1.412577162,433,424,568,629
C,PTSans-Regular,1.379310345,1.40528931,435,426,569,630
C,PTSerif-Regular,1.379310345,1.395899657,424,443,573,645
C,Palatino-Roman,1.388888889,1.408397709,409,416,592,619
C,Papyrus,1.449275362,1.474158176,400,442,608,645
C,Phosphate-Inline,1.428571429,1.487611505,415,437,594,646
C,PingFangHK-Regular,1.351351351,1.391330364,410,445,589,651
C,PingFangSC-Regular,1.351351351,1.391330364,410,445,589,651
C,PingFangTC-Regular,1.351351351,1.391330364,410,445,589,651
C,PlantagenetCherokee,1.418439716,1.431334656,412,402,589,603
C,PoplarStd,1.324503311,1.335955608,440,402,559,603
C,PrestigeEliteStd-Bd,1.6,1.642658376,427,406,576,611
C,Raanana,1.449275362,1.484788007,408,407,588,611
C,RaananaBold,1.418439716,1.443884217,406,405,590,609
C,Roboto-Regular,1.369863014,1.392625746,425,428,577,632
C,Rockwell-Regular,1.315789474,1.328011744,403,392,596,594
C,RosewoodStd-Regular,1.315789474,1.328300786,439,413,581,615
C,STHeitiSC-Medium,1.307189542,1.347612508,402,398,597,605
C,STHeitiTC-Medium,1.307189542,1.347612508,402,398,597,605
C,STIXGeneral-Regular,1.449275362,1.484381136,409,456,588,661
C,STIXIntegralsD-Regular,1.315789474,1.357285039,419,595,578,800
C,STIXIntegralsSm-Regular,1.315789474,1.357285039,419,442,578,647
C,STIXIntegralsUp-Regular,1.315789474,1.357285039,419,442,578,647
C,STIXIntegralsUpD-Regular,1.315789474,1.357285039,419,595,578,800
C,STIXIntegralsUpSm-Regular,1.315789474,1.357285039,419,442,578,647
C,STIXNonUnicode-Regular,1.315789474,1.357285039,419,496,578,701
C,STIXSizeFiveSym-Regular,1.315789474,1.357285039,419,430,578,635
C,STIXSizeFourSym-Regular,1.315789474,1.357285039,419,652,578,857
C,STIXSizeOneSym-Regular,1.315789474,1.357285039,419,515,578,720
C,STIXSizeThreeSym-Regular,1.315789474,1.357285039,419,652,578,857
C,STIXSizeTwoSym-Regular,1.315789474,1.357285039,419,583,578,788
C,STIXVariants-Regular,1.315789474,1.357285039,419,442,578,647
C,STSong,1.538461538,1.529925851,416,419,586,618
C,STSongti-SC-Regular,1.538461538,1.529925851,415,450,587,649
C,Sana,1.315789474,1.357285039,419,401,578,606
C,Sathu,1.242236025,1.298598776,426,415,574,623
C,SavoyeLetPlain,1.503759398,1.471140498,432,409,564,605
C,Seravek,1.449275362,1.471667718,422,436,576,639
C,ShreeDev0714,1.298701299,1.344704084,417,421,586,629
C,SignPainter-HouseScript,1.5625,1.56017636,438,412,587,612
C,Silom,1.342281879,1.336994856,433,428,566,628
C,SinhalaMN,1.481481481,1.517378862,401,434,597,639
C,SinhalaSangamMN,1.398601399,1.450327477,414,446,585,653
C,Skia-Regular,1.503759398,1.501613838,433,419,577,619
C,SnellRoundhand,1.369863014,1.334622192,449,435,631,630
C,StencilStd,1.290322581,1.327682022,418,397,577,603
C,SukhumvitSet-Medium,1.449275362,1.472849679,429,461,573,665
C,Superclarendon-Regular,1.290322581,1.330767393,404,429,595,635
C,Symbol,1.315789474,1.357285039,419,394,578,599
C,Tahoma,1.333333333,1.35818516,426,435,576,640
C,TamilMN,1.481481481,1.517378862,401,434,597,639
C,TamilSangamMN,1.398601399,1.450327477,414,407,585,614
C,TektonPro-Bold,1.481481481,1.50678574,426,405,574,608
C,TeluguMN,1.481481481,1.517378862,401,434,597,639
C,TeluguSangamMN,1.298701299,1.349660484,414,430,586,638
C,Thonburi,1.242236025,1.297495346,427,438,574,646
C,Times-Roman,1.449275362,1.484788007,408,412,588,616
C,TimesNewRomanPS-BoldMT,1.449275362,1.482880242,404,431,591,637
C,TimesNewRomanPSMT,1.449275362,1.482508729,411,431,588,637
C,TrajanPro-Regular,1.27388535,1.281950371,413,399,587,600
C,Trattatello,1.652892562,1.615598282,444,500,559,695
C,Trebuchet-BoldItalic,1.351351351,1.37166371,431,429,581,632
C,TrebuchetMS,1.351351351,1.375560028,428,429,571,633
C,Verdana,1.333333333,1.35818516,420,435,584,640
C,Waseem,1.315789474,1.357285039,419,420,578,625
C,WaseemLight,1.315789474,1.357285039,419,420,578,625
C,Webdings,1.081081081,1.261447211,374,417,625,651
C,Wingdings-Regular,1.6,1.469388249,425,415,574,598
C,Wingdings2,2.43902439,1.618312702,374,438,624,570
C,Wingdings3,1.851851852,1.899762496,363,402,637,608
C,Yantramanav-Regular,1.526717557,1.556239946,427,444,576,649
C,ZapfDingbatsITC,1.315789474,1.357285039,419,410,578,615
C,Zapfino,0.881057269,0.787688138,441,472,632,652
D,ACaslonPro-Regular,1.398601399,1.358742545,396,406,598,600
D,AGaramondPro-Regular,1.492537313,1.452846117,399,413,600,608
D,AdobeArabic-Regular,2.173913043,2.103309865,394,462,602,657
D,AdobeDevanagari-Regular,1.666666667,1.616004432,400,422,595,616
D,AdobeFanHeitiStd-Bold,1.282051282,1.294155249,428,414,581,615
D,AdobeFangsongStd-Regular,1.360544218,1.32935918,419,421,577,617
D,AdobeGothicStd-Bold,1.282051282,1.289151574,428,414,581,615
D,AdobeHebrew-Regular,1.515151515,1.469420142,397,412,599,606
D,AdobeHeitiStd-Regular,1.282051282,1.294155249,428,414,581,615
D,AdobeKaitiStd-Regular,1.360544218,1.328869443,418,421,577,617
D,AdobeMingStd-Light,1.369863014,1.353526288,414,421,580,619
D,AdobeMyungjoStd-Medium,1.398601399,1.369850432,407,424,586,620
D,AdobeNaskh-Medium,2.150537634,2.10559556,391,430,596,626
D,AdobeSongStd-Light,1.6,1.551189852,395,443,600,636
D,AlBayan,1.388888889,1.357285039,424,439,588,634
D,AlNile,1.388888889,1.357285039,424,417,588,612
D,AlTarikh,1.388888889,1.357285039,424,380,588,575
D,AmericanTypewriter,1.481481481,1.449054543,399,437,594,633
D,AndaleMono,1.459854015,1.438215154,443,432,568,630
D,Apple-Chancery,1.459854015,1.370502132,400,468,618,655
D,AppleBraille,1.324503311,1.297086098,441,405,567,601
D,AppleColorEmoji,1.324503311,1.297086098,441,433,567,629
