letter,font,scale_y_letter,scale_y_font,scale_offset_y,scale_offset_x
B,STIXIntegralsSm-Regular,1.388888889,1.357285039,-42,-6.5
B,STIXIntegralsUp-Regular,1.388888889,1.357285039,-42,-6.5
B,STIXIntegralsUpD-Regular,1.388888889,1.357285039,-195,-6.5
B,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,-42,-6.5
B,STIXNonUnicode-Regular,1.388888889,1.357285039,-96,-6.5
B,STIXSizeFiveSym-Regular,1.388888889,1.357285039,-30,-6.5
B,STIXSizeFourSym-Regular,1.388888889,1.357285039,-252,-6.5
B,STIXSizeOneSym-Regular,1.388888889,1.357285039,-115,-6.5
B,STIXSizeThreeSym-Regular,1.388888889,1.357285039,-252,-6.5
B,STIXSizeTwoSym-Regular,1.388888889,1.357285039,-183,-6.5
B,STIXVariants-Regular,1.388888889,1.357285039,-42,-6.5
B,STSong,1.57480315,1.529925851,-14,5.5
B,STSongti-SC-Regular,1.57480315,1.529925851,-45,5.5
B,Sana,1.388888889,1.357285039,-1,-6.5
B,Sathu,1.324503311,1.298598776,-17,-1.5
B,SavoyeLetPlain,1.481481481,1.471140498,-5,0
B,Seravek,1.503759398,1.471667718,-35,-4.5
B,ShreeDev0714,1.360544218,1.344704084,-24,-5.5
B,SignPainter-HouseScript,1.550387597,1.56017636,-15,-9
B,Silom,1.342281879,1.336994856,-28,0.5
B,SinhalaMN,1.550387597,1.517378862,-34,-6
B,SinhalaSangamMN,1.470588235,1.450327477,-48,-5
B,Skia-Regular,1.515151515,1.501613838,-17,-7.5
B,SnellRoundhand,1.360544218,1.334622192,-30,-22.5
B,StencilStd,1.342281879,1.327682022,1,3
B,SukhumvitSet-Medium,1.492537313,1.472849679,-62,-4.5
B,Superclarendon-Regular,1.351351351,1.330767393,-30,3.5
B,Symbol,1.388888889,1.357285039,6,-6.5
B,Tahoma,1.379310345,1.35818516,-36,-7
B,TamilMN,1.550387597,1.517378862,-34,-6
B,TamilSangamMN,1.470588235,1.450327477,-9,-5
B,TektonPro-Bold,1.515151515,1.50678574,-5,-3
B,TeluguMN,1.550387597,1.517378862,-34,-6
B,TeluguSangamMN,1.369863014,1.349660484,-33,-5.5
B,Thonburi,1.324503311,1.297495346,-40,-2
B,Times-Roman,1.515151515,1.484788007,-11,9
B,TimesNewRomanPS-BoldMT,1.515151515,1.482880242,-32,2.5
B,TimesNewRomanPSMT,1.515151515,1.482508729,-32,6.5
B,TrajanPro-Regular,1.315789474,1.281950371,3,-1
B,Trattatello,1.739130435,1.615598282,-89,2.5
B,Trebuchet-BoldItalic,1.360544218,1.37166371,-30,-0.5
B,TrebuchetMS,1.388888889,1.375560028,-29,-4
B,Verdana,1.379310345,1.35818516,-36,-7.5
B,Waseem,1.388888889,1.357285039,-20,-6.5
B,WaseemLight,1.388888889,1.357285039,-20,-6.5
B,Webdings,1.123595506,1.261447211,-51,0.5
B,Wingdings-Regular,1.226993865,1.469388249,-43,-6
B,Wingdings2,2.43902439,1.618312702,30,1
B,Wingdings3,1.851851852,1.899762496,-8,0
B,Yantramanav-Regular,1.57480315,1.556239946,-45,-4.5
B,ZapfDingbatsITC,1.388888889,1.357285039,-10,-6.5
B,Zapfino,0.873362445,0.787688138,-52,-21
C,ACaslonPro-Regular,1.360544218,1.358742545,-4,-1.5
C,AGaramondPro-Regular,1.438848921,1.452846117,-10,-3
C,AdobeArabic-Regular,2.06185567,2.103309865,-62,-2.5
C,AdobeDevanagari-Regular,1.587301587,1.616004432,-21,-2.5
C,AdobeFanHeitiStd-Bold,1.265822785,1.294155249,-16,-0.5
C,AdobeFangsongStd-Regular,1.307189542,1.32935918,-21,0
C,AdobeGothicStd-Bold,1.27388535,1.289151574,-16,-1
C,AdobeHebrew-Regular,1.449275362,1.469420142,-11,-2.5
C,AdobeHeitiStd-Regular,1.265822785,1.294155249,-16,-0.5
C,AdobeKaitiStd-Regular,1.307189542,1.328869443,-21,0
C,AdobeMingStd-Light,1.342281879,1.353526288,-21,0.5
C,AdobeMyungjoStd-Medium,1.324503311,1.369850432,-25,0
C,AdobeNaskh-Medium,2.083333333,2.10559556,-29,-1.5
C,AdobeSongStd-Light,1.526717557,1.551189852,-41,-3
C,AlBayan,1.315789474,1.357285039,-39,1.5
C,AlNile,1.315789474,1.357285039,-17,1.5
C,AlTarikh,1.315789474,1.357285039,20,1.5
C,AmericanTypewriter,1.408450704,1.449054543,-38,0
C,AndaleMono,1.398601399,1.438215154,-34,2.5
C,Apple-Chancery,1.438848921,1.370502132,-59,-13
C,AppleBraille,1.242236025,1.297086098,-7,2.5
C,AppleColorEmoji,1.242236025,1.297086098,-35,2.5
C,AppleGothic,1.234567901,1.267837982,-17,1
C,AppleMyungjo,1.324503311,1.360017343,-23,0
C,AppleSDGothicNeo-Regular,1.449275362,1.475586221,-23,-0.5
C,AppleSymbols,1.754385965,1.830990553,-27,0
C,Arial-Black,1.351351351,1.382812535,-56,-1
C,ArialHebrew,1.315789474,1.357285039,-3,1.5
C,ArialHebrewScholar,1.315789474,1.357285039,-3,1.5
C,ArialMT,1.351351351,1.384324744,-29,-1
C,ArialNarrow,1.351351351,1.384324744,-33,0
C,ArialRoundedMTBold,1.351351351,1.359660112,-32,1
C,ArialUnicodeMS,1.351351351,1.384324744,-52,-1.5
C,Athelas-Regular,1.481481481,1.482612102,-34,-1.5
C,Avenir-Black,1.342281879,1.402208199,-44,-2.5
C,AvenirNext-Regular,1.342281879,1.402208199,-44,-3
C,AvenirNextCondensed-Regular,1.351351351,1.404325479,-45,-4.5
C,Ayuthaya,1.242236025,1.296293642,-44,2.5
C,Baghdad,1.315789474,1.357285039,-29,1.5
C,BanglaMN,1.298701299,1.331138612,-44,0
C,BanglaSangamMN,1.398601399,1.450327477,-22,0.5
C,Baskerville,1.459854015,1.465791626,-35,2
C,Beirut,1.315789474,1.357285039,-8,0
C,BigCaslon-Medium,1.360544218,1.375987339,-30,4
C,BirchStd,1.342281879,1.342281879,0,0
C,BlackoakStd,1.342281879,1.33292108,0,-0.5
C,BodoniOrnamentsITCTT,1.162790698,1.079973518,-10,-5
C,BodoniSvtyTwoITCTT-Book,1.398601399,1.402761642,-35,1
C,BodoniSvtyTwoOSITCTT-Book,1.398601399,1.402761642,-35,1
C,BodoniSvtyTwoSCITCTT-Book,1.398601399,1.402761642,-35,1
C,BradleyHandITCTT-Bold,1.818181818,1.743291476,-54,-8.5
C,BrushScriptMT,1.25,1.403977306,-67,-13
C,BrushScriptStd,1.204819277,1.317108169,-24,-0.5
C,Chalkboard,1.449275362,1.444606263,-48,-1.5
C,ChalkboardSE-Regular,1.449275362,1.445019118,-70,-0.5
C,Chalkduster,1.265822785,1.243826212,-37,1.5
C,Champagne&Limousines,1.418439716,1.426650747,-21,0
C,ChaparralPro-Regular,1.503759398,1.51260868,-15,-2
C,CharlemagneStd-Bold,1.25,1.305029995,4,-3
C,Charter-Black,1.438848921,1.467157678,-48,1
C,Cochin,1.459854015,1.493294713,-40,-8.5
C,ComicSansMS,1.324503311,1.274499992,-43,-3
C,CooperBlackStd,1.379310345,1.370519828,0,-0.5
C,Copperplate,1.869158879,1.866773092,-44,4
C,CorsivaHebrew,1.315789474,1.357285039,11,1.5
C,Courier,1.652892562,1.704041755,-33,3.5
C,CourierNewPS-BoldMT,1.612903226,1.664818891,-43,1
C,CourierNewPSMT,1.666666667,1.72378469,-49,1
C,DINAlternate-Bold,1.379310345,1.40062026,-33,-6.5
C,DINCondensed-Bold,1.379310345,1.40062026,-1,-0.5
C,Damascus,1.315789474,1.357285039,17,1.5
C,DamascusBold,1.315789474,1.357285039,17,0
C,DamascusLight,1.315789474,1.357285039,17,1.5
C,DamascusMedium,1.315789474,1.357285039,17,0
C,DamascusSemiBold,1.315789474,1.357285039,17,0
C,DecoTypeNaskh,1.315789474,1.357285039,-64,1.5
C,DevanagariMT,1.449275362,1.484788007,-42,2
C,DevanagariSangamMN,1.398601399,1.450327477,-39,0.5
C,Didot,1.351351351,1.378915942,-34,-3
C,DiwanKufi,1.315789474,1.357285039,-93,1.5
C,DiwanMishafi,1.315789474,1.357285039,-11,1.5
C,DiwanMishafiGold,1.315789474,1.357285039,-11,1.5
C,DiwanThuluth,1.315789474,1.357285039,-41,1.5
C,EuphemiaUCAS,1.257861635,1.292772758,-45,-3
C,Farah,1.315789474,1.357285039,-7,1.5
C,Farisi,1.315789474,1.357285039,-54,1.5
C,Futura-Medium,1.282051282,1.29743116,-38,1
C,GB18030Bitmap,1.242236025,1.297086098,-51,2.5
C,GeezaPro,1.315789474,1.357285039,-26,1.5
C,Geneva,1.242236025,1.298598776,-35,0
C,Georgia,1.379310345,1.419786766,-35,-3
C,GiddyupStd,1.351351351,1.357023159,7,-1
C,GillSans,1.428571429,1.437548279,-35,0
C,GujaratiMT,1.449275362,1.484788007,-39,2
C,GujaratiSangamMN,1.136363636,1.180331752,-28,0.5
C,GurmukhiMN,1.481481481,1.517378862,-48,1
C,GurmukhiSangamMN,1.398601399,1.450327477,-49,0.5
C,Helvetica,1.324503311,1.378190854,-12,0.5
C,HelveticaNeue,1.333333333,1.388134014,-37,-0.5
C,Herculanum,1.694915254,1.610751794,-28,-9.5
C,HiraKakuPro-W3,1.27388535,1.298314558,-17,0
C,HiraKakuProN-W3,1.27388535,1.298314558,-17,0
C,HiraKakuStd-W8,1.156069364,1.182450884,-15,0.5
C,HiraKakuStdN-W8,1.156069364,1.182450884,-15,0.5
C,HiraMaruPro-W4,1.234567901,1.260407766,-16,-2
C,HiraMaruProN-W4,1.234567901,1.260407766,-16,-2
C,HiraMinPro-W3,1.324503311,1.363849566,-15,-5
C,HiraMinProN-W3,1.324503311,1.363849566,-15,-5
C,HiraginoSans-W3,1.27388535,1.298314558,-17,0
C,HiraginoSansGB-W3,1.27388535,1.298314558,-17,0
C,HoboStd,1.162790698,1.186206022,-5,1.5
C,HoeflerText-Regular,1.379310345,1.394658692,-7,-2.5
C,ITFDevanagari-Book,1.449275362,1.484788007,-60,2
C,ITFDevanagariMarathi-Book,1.449275362,1.484788007,-60,2
C,Impact,1.212121212,1.250172339,-31,0
C,InaiMathi,1.481481481,1.495677989,-30,1
C,IowanOldStyle-Black,1.369863014,1.389171953,-49,-3
C,Kailasa,1.315789474,1.357285039,-19,1.5
C,KannadaMN,1.481481481,1.5168707,-39,0.5
C,KannadaSangamMN,1.398601399,1.450327477,-46,0.5
C,Kefa-Regular,1.459854015,1.46354013,-39,-0.5
C,KhmerMN,1.652892562,1.700078846,-72,0.5
C,KhmerSangamMN,1.369863014,1.428489768,-66,-2
C,KohinoorBangla-Regular,1.388888889,1.410059006,-51,-3.5
C,KohinoorDevanagari-Regular,1.388888889,1.410059006,-51,-3.5
C,KohinoorTelugu-Regular,1.388888889,1.410059006,-51,-3.5
C,Kokonor,1.438848921,1.370502132,-48,-13
C,KozGoPr6N-Regular,1.27388535,1.298494376,-17,0
C,KozGoPro-Regular,1.27388535,1.298494376,-17,0
C,KozMinPr6N-Regular,1.307189542,1.328869443,-21,0
C,KozMinPro-Regular,1.307189542,1.328869443,-21,0
C,Krungthep,1.342281879,1.336994856,-34,0.5
C,KufiStandardGK,1.315789474,1.357285039,-32,1.5
C,LaoMN,1.481481481,1.517378862,-39,1
C,LaoSangamMN,1.398601399,1.450327477,-50,0.5
C,LetterGothicStd,1.342281879,1.37754756,-6,1
C,LithosPro-Regular,1.360544218,1.37731798,-4,-2
C,Lucida Bright Demibold,1.315789474,1.353740375,-33,1
C,Lucida Bright Demibold Italic,1.315789474,1.351518297,-34,3
C,Lucida Bright Italic,1.315789474,1.351297139,-33,2.5
C,Lucida Bright Regular,1.315789474,1.353377016,-33,1.5
C,Lucida Sans Demibold,1.315789474,1.357285039,-34,0
C,Lucida Sans Regular,1.315789474,1.357285039,-33,1.5
C,Lucida Sans Typewriter Bold,1.315789474,1.364795884,-34,0.5
C,Lucida Sans Typewriter Regular,1.315789474,1.364071561,-34,-1
C,LucidaBright,1.315789474,1.353377016,-33,1.5
C,LucidaGrande,1.315789474,1.357285039,-35,1.5
C,LucidaSans,1.315789474,1.357285039,-33,1.5
C,Luminari-Regular,1.092896175,1.218172745,-48,-8
C,MalayalamMN,1.481481481,1.517378862,-57,1
C,MalayalamSangamMN,1.398601399,1.450327477,-22,0.5
C,Marion-Regular,1.459854015,1.481397248,-8,-2.5
C,MarkerFelt-Thin,1.19047619,1.175298302,-8,-1.5
C,Menlo-Regular,1.324503311,1.359633448,-30,2
C,MesquiteStd,1.307189542,1.303533068,-1,-1
C,MicrosoftSansSerif,1.351351351,1.384324744,-31,1
C,MinionPro-Regular,1.481481481,1.504111734,-14,-3
C,Monaco,1.242236025,1.297086098,-35,2.5
C,MonotypeGurmukhi,1.315789474,1.357285039,-22,1.5
C,Montserrat-Regular,1.398601399,1.421263326,-39,-0.5
C,Mshtakan,1.449275362,1.484788007,-37,2
C,MshtakanBold,1.418439716,1.443884217,-34,2
C,MshtakanBoldOblique,1.428571429,1.460703649,-36,-3
C,MshtakanOblique,1.470588235,1.503372519,-40,-8.5
C,Muna,1.315789474,1.357285039,-4,1.5
C,MunaBlack,1.315789474,1.357285039,-4,0
C,MunaBold,1.315789474,1.357285039,-4,0
C,MyanmarMN,1.481481481,1.517378862,-52,1
C,MyanmarSangamMN,1.398601399,1.450327477,-38,0.5
C,MyriadArabic-Regular,2.02020202,2.058044128,-43,-0.5
C,MyriadHebrew-Regular,1.438848921,1.470704313,-14,-0.5
C,MyriadPro-Regular,1.449275362,1.471506347,-13,-0.5
C,Nadeem,1.315789474,1.357285039,-29,1.5
C,NewPeninimMT,1.315789474,1.357285039,-3,1.5
C,Noteworthy-Light,1.123595506,1.125474972,-49,-1
C,NotoNastaliqUrdu,1.315789474,1.357285039,-163,1.5
C,NuevaStd-Cond,1.587301587,1.599716912,-11,-3.5
C,OCRAStd,1.290322581,1.290004454,0,0.5
C,Optima-Regular,1.408450704,1.423112574,-35,-1
C,OratorStd,1.459854015,1.481003851,-1,0.5
C,OriyaMN,1.481481481,1.517378862,-39,1
C,OriyaSangamMN,1.19760479,1.24021996,-35,0
C,PTMono-Regular,1.379310345,1.412577162,-29,-0.5
C,PTSans-Regular,1.379310345,1.40528931,-30,-2
C,PTSerif-Regular,1.379310345,1.395899657,-45,1.5
C,Palatino-Roman,1.388888889,1.408397709,-19,-0.5
C,Papyrus,1.449275362,1.474158176,-45,-4
C,Phosphate-Inline,1.428571429,1.487611505,-46,-4.5
C,PingFangHK-Regular,1.351351351,1.391330364,-51,0.5
C,PingFangSC-Regular,1.351351351,1.391330364,-51,0.5
C,PingFangTC-Regular,1.351351351,1.391330364,-51,0.5
C,PlantagenetCherokee,1.418439716,1.431334656,-3,-0.5
C,PoplarStd,1.324503311,1.335955608,-3,0.5
C,PrestigeEliteStd-Bd,1.6,1.642658376,-11,-1.5
C,Raanana,1.449275362,1.484788007,-11,2
C,RaananaBold,1.418439716,1.443884217,-9,2
C,Roboto-Regular,1.369863014,1.392625746,-32,-1
C,Rockwell-Regular,1.315789474,1.328011744,6,0.5
C,RosewoodStd-Regular,1.315789474,1.328300786,-15,-10
C,STHeitiSC-Medium,1.307189542,1.347612508,-5,0.5
C,STHeitiTC-Medium,1.307189542,1.347612508,-5,0.5
C,STIXGeneral-Regular,1.449275362,1.484381136,-61,1.5
C,STIXIntegralsD-Regular,1.315789474,1.357285039,-200,1.5
C,STIXIntegralsSm-Regular,1.315789474,1.357285039,-47,1.5
C,STIXIntegralsUp-Regular,1.315789474,1.357285039,-47,1.5
C,STIXIntegralsUpD-Regular,1.315789474,1.357285039,-200,1.5
C,STIXIntegralsUpSm-Regular,1.315789474,1.357285039,-47,1.5
C,STIXNonUnicode-Regular,1.315789474,1.357285039,-101,1.5
C,STIXSizeFiveSym-Regular,1.315789474,1.357285039,-35,1.5
C,STIXSizeFourSym-Regular,1.315789474,1.357285039,-257,1.5
C,STIXSizeOneSym-Regular,1.315789474,1.357285039,-120,1.5
C,STIXSizeThreeSym-Regular,1.315789474,1.357285039,-257,1.5
C,STIXSizeTwoSym-Regular,1.315789474,1.357285039,-188,1.5
C,STIXVariants-Regular,1.315789474,1.357285039,-47,1.5
C,STSong,1.538461538,1.529925851,-18,-1
C,STSongti-SC-Regular,1.538461538,1.529925851,-49,-1
C,Sana,1.315789474,1.357285039,-6,1.5
C,Sathu,1.242236025,1.298598776,-23,0
C,SavoyeLetPlain,1.503759398,1.471140498,-5,2
C,Seravek,1.449275362,1.471667718,-39,1
C,ShreeDev0714,1.298701299,1.344704084,-29,-1.5
C,SignPainter-HouseScript,1.5625,1.56017636,-12,-12.5
C,Silom,1.342281879,1.336994856,-28,0.5
C,SinhalaMN,1.481481481,1.517378862,-39,1
C,SinhalaSangamMN,1.398601399,1.450327477,-53,0.5
C,Skia-Regular,1.503759398,1.501613838,-19,-5
C,SnellRoundhand,1.369863014,1.334622192,-30,-40
C,StencilStd,1.290322581,1.327682022,-3,2.5
C,SukhumvitSet-Medium,1.449275362,1.472849679,-65,-1
C,Superclarendon-Regular,1.290322581,1.330767393,-35,0.5
C,Symbol,1.315789474,1.357285039,1,1.5
C,Tahoma,1.333333333,1.35818516,-40,-1
C,TamilMN,1.481481481,1.517378862,-39,1
C,TamilSangamMN,1.398601399,1.450327477,-14,0.5
C,TektonPro-Bold,1.481481481,1.50678574,-8,0
C,TeluguMN,1.481481481,1.517378862,-39,1
C,TeluguSangamMN,1.298701299,1.349660484,-38,0
C,Thonburi,1.242236025,1.297495346,-46,-0.5
C,Times-Roman,1.449275362,1.484788007,-16,2
C,TimesNewRomanPS-BoldMT,1.449275362,1.482880242,-37,2.5
C,TimesNewRomanPSMT,1.449275362,1.482508729,-37,0.5
C,TrajanPro-Regular,1.27388535,1.281950371,0,0
C,Trattatello,1.652892562,1.615598282,-95,-1.5
C,Trebuchet-BoldItalic,1.351351351,1.37166371,-32,-6
C,TrebuchetMS,1.351351351,1.375560028,-33,0.5
C,Verdana,1.333333333,1.35818516,-40,-2
C,Waseem,1.315789474,1.357285039,-25,1.5
C,WaseemLight,1.315789474,1.357285039,-25,1.5
C,Webdings,1.081081081,1.261447211,-51,0.5
C,Wingdings-Regular,1.6,1.469388249,2,0.5
C,Wingdings2,2.43902439,1.618312702,30,1
C,Wingdings3,1.851851852,1.899762496,-8,0
C,Yantramanav-Regular,1.526717557,1.556239946,-49,-1.5
C,ZapfDingbatsITC,1.315789474,1.357285039,-15,1.5
C,Zapfino,0.881057269,0.787688138,-52,-36.5
D,ACaslonPro-Regular,1.398601399,1.358742545,0,3
D,AGaramondPro-Regular,1.492537313,1.452846117,-8,0.5
D,AdobeArabic-Regular,2.173913043,2.103309865,-57,2
D,AdobeDevanagari-Regular,1.666666667,1.616004432,-16,2.5
D,AdobeFanHeitiStd-Bold,1.282051282,1.294155249,-15,-4.5
D,AdobeFangsongStd-Regular,1.360544218,1.32935918,-17,2
D,AdobeGothicStd-Bold,1.282051282,1.289151574,-15,-4.5
D,AdobeHebrew-Regular,1.515151515,1.469420142,-6,2
D,AdobeHeitiStd-Regular,1.282051282,1.294155249,-15,-4.5
D,AdobeKaitiStd-Regular,1.360544218,1.328869443,-17,2.5
D,AdobeMingStd-Light,1.369863014,1.353526288,-19,3
D,AdobeMyungjoStd-Medium,1.398601399,1.369850432,-20,3.5
D,AdobeNaskh-Medium,2.150537634,2.10559556,-26,6.5
D,AdobeSongStd-Light,1.6,1.551189852,-36,2.5
D,AlBayan,1.388888889,1.357285039,-34,-6
D,AlNile,1.388888889,1.357285039,-12,-6
D,AlTarikh,1.388888889,1.357285039,25,-6
D,AmericanTypewriter,1.481481481,1.449054543,-33,3.5
D,AndaleMono,1.459854015,1.438215154,-30,-5.5
D,Apple-Chancery,1.459854015,1.370502132,-55,-9
D,AppleBraille,1.324503311,1.297086098,-1,-4
D,AppleColorEmoji,1.324503311,1.297086098,-29,-4
D,AppleGothic,1.282051282,1.267837982,-13,-0.5
D,AppleMyungjo,1.388888889,1.360017343,-18,1
D,AppleSDGothicNeo-Regular,1.492537313,1.475586221,-20,-5
D,AppleSymbols,1.869158879,1.830990553,-21,-3
D,Arial-Black,1.398601399,1.382812535,-52,-4
D,ArialHebrew,1.388888889,1.357285039,2,-6
D,ArialHebrewScholar,1.388888889,1.357285039,2,-6
D,ArialMT,1.398601399,1.384324744,-25,-3
D,ArialNarrow,1.398601399,1.384324744,-29,-2
D,ArialRoundedMTBold,1.398601399,1.359660112,-28,-3
D,ArialUnicodeMS,1.398601399,1.384324744,-48,-4
D,Athelas-Regular,1.526717557,1.482612102,-32,0
D,Avenir-Black,1.418439716,1.402208199,-39,-5
D,AvenirNext-Regular,1.418439716,1.402208199,-39,-5
D,AvenirNextCondensed-Regular,1.418439716,1.404325479,-40,-3.5
D,Ayuthaya,1.324503311,1.296293642,-38,-4
D,Baghdad,1.388888889,1.357285039,-24,-6
D,BanglaMN,1.360544218,1.331138612,-39,-4.5
D,BanglaSangamMN,1.470588235,1.450327477,-17,-5
D,Baskerville,1.503759398,1.465791626,-31,4.5
D,Beirut,1.388888889,1.357285039,-3,-6
D,BigCaslon-Medium,1.388888889,1.375987339,-28,-1
D,BirchStd,1.342281879,1.342281879,0,2
D,BlackoakStd,1.342281879,1.33292108,0,3.5
D,BodoniOrnamentsITCTT,1.162790698,1.079973518,-10,-5
D,BodoniSvtyTwoITCTT-Book,1.449275362,1.402761642,-31,4
D,BodoniSvtyTwoOSITCTT-Book,1.449275362,1.402761642,-31,4
D,BodoniSvtyTwoSCITCTT-Book,1.449275362,1.402761642,-31,4
D,BradleyHandITCTT-Bold,1.851851852,1.743291476,-60,5.5
D,BrushScriptMT,1.526717557,1.403977306,-30,5.5
D,BrushScriptStd,1.408450704,1.317108169,8,-12
D,Chalkboard,1.470588235,1.444606263,-48,5.5
D,ChalkboardSE-Regular,1.470588235,1.445019118,-70,5.5
D,Chalkduster,1.342281879,1.243826212,-30,3
D,Champagne&Limousines,1.449275362,1.426650747,-18,-2.5
D,ChaparralPro-Regular,1.526717557,1.51260868,-13,1
D,CharlemagneStd-Bold,1.418439716,1.305029995,8,1
D,Charter-Black,1.492537313,1.467157678,-43,2
D,Cochin,1.503759398,1.493294713,-36,2
D,ComicSansMS,1.242236025,1.274499992,-53,-4.5
D,CooperBlackStd,1.408450704,1.370519828,2,1.5
D,Copperplate,1.904761905,1.866773092,-42,-2.5
D,CorsivaHebrew,1.388888889,1.357285039,16,-6
D,Courier,1.724137931,1.704041755,-29,-0.5
D,CourierNewPS-BoldMT,1.694915254,1.664818891,-38,6.5
D,CourierNewPSMT,1.754385965,1.72378469,-43,-5
D,DINAlternate-Bold,1.408450704,1.40062026,-31,-3.5
D,DINCondensed-Bold,1.408450704,1.40062026,1,1
D,Damascus,1.388888889,1.357285039,22,-6
D,DamascusBold,1.388888889,1.357285039,22,-6
D,DamascusLight,1.388888889,1.357285039,22,-6
D,DamascusMedium,1.388888889,1.357285039,22,-6
D,DamascusSemiBold,1.388888889,1.357285039,22,-6
D,DecoTypeNaskh,1.388888889,1.357285039,-59,-6
D,DevanagariMT,1.515151515,1.484788007,-37,3.5
D,DevanagariSangamMN,1.470588235,1.450327477,-34,-5
D,Didot,1.398601399,1.378915942,-31,6.5
D,DiwanKufi,1.388888889,1.357285039,-88,-6
D,DiwanMishafi,1.388888889,1.357285039,-6,-6
D,DiwanMishafiGold,1.388888889,1.357285039,-6,-6
D,DiwanThuluth,1.388888889,1.357285039,-36,-6
D,EuphemiaUCAS,1.315789474,1.292772758,-41,-1
D,Farah,1.388888889,1.357285039,-2,-6
D,Farisi,1.388888889,1.357285039,-49,-6
D,Futura-Medium,1.333333333,1.29743116,-34,-4.5
D,GB18030Bitmap,1.324503311,1.297086098,-45,-4
D,GeezaPro,1.388888889,1.357285039,-21,-6
D,Geneva,1.324503311,1.298598776,-29,-3
D,Georgia,1.449275362,1.419786766,-30,-1
D,GiddyupStd,1.550387597,1.357023159,7,-1
D,GillSans,1.470588235,1.437548279,-32,-4
D,GujaratiMT,1.515151515,1.484788007,-34,3.5
D,GujaratiSangamMN,1.19760479,1.180331752,-23,-5
D,GurmukhiMN,1.550387597,1.517378862,-43,-3.5
D,GurmukhiSangamMN,1.470588235,1.450327477,-44,-5
D,Helvetica,1.398601399,1.378190854,-6,-3.5
D,HelveticaNeue,1.408450704,1.388134014,-32,-5
D,Herculanum,1.62601626,1.610751794,-31,4.5
D,HiraKakuPro-W3,1.307189542,1.298314558,-14,-2.5
D,HiraKakuProN-W3,1.307189542,1.298314558,-14,-2.5
D,HiraKakuStd-W8,1.19760479,1.182450884,-11,-2
D,HiraKakuStdN-W8,1.19760479,1.182450884,-11,-2
D,HiraMaruPro-W4,1.282051282,1.260407766,-12,-3.5
D,HiraMaruProN-W4,1.282051282,1.260407766,-12,-3.5
D,HiraMinPro-W3,1.379310345,1.363849566,-11,3.5
D,HiraMinProN-W3,1.379310345,1.363849566,-11,3.5
D,HiraginoSans-W3,1.307189542,1.298314558,-14,-2.5
D,HiraginoSansGB-W3,1.307189542,1.298314558,-14,-2.5
D,HoboStd,1.204819277,1.186206022,-1,-2.5
D,HoeflerText-Regular,1.438848921,1.394658692,-2,2.5
D,ITFDevanagari-Book,1.515151515,1.484788007,-55,3.5
D,ITFDevanagariMarathi-Book,1.515151515,1.484788007,-55,3.5
D,Impact,1.265822785,1.250172339,-26,-0.5
D,InaiMathi,1.515151515,1.495677989,-27,-2
D,IowanOldStyle-Black,1.428571429,1.389171953,-44,1.5
D,Kailasa,1.388888889,1.357285039,-14,-6
D,KannadaMN,1.550387597,1.5168707,-34,-3.5
D,KannadaSangamMN,1.470588235,1.450327477,-41,-5
D,Kefa-Regular,1.492537313,1.46354013,-37,1
D,KhmerMN,1.739130435,1.700078846,-67,-3.5
D,KhmerSangamMN,1.449275362,1.428489768,-60,-2.5
D,KohinoorBangla-Regular,1.428571429,1.410059006,-48,-4
D,KohinoorDevanagari-Regular,1.428571429,1.410059006,-48,-4
D,KohinoorTelugu-Regular,1.428571429,1.410059006,-48,-4
D,Kokonor,1.459854015,1.370502132,-44,-9
D,KozGoPr6N-Regular,1.290322581,1.298494376,-16,-5
D,KozGoPro-Regular,1.290322581,1.298494376,-16,-5
D,KozMinPr6N-Regular,1.360544218,1.328869443,-17,2.5
D,KozMinPro-Regular,1.360544218,1.328869443,-17,2.5
D,Krungthep,1.342281879,1.336994856,-34,0.5
D,KufiStandardGK,1.388888889,1.357285039,-27,-6
D,LaoMN,1.550387597,1.517378862,-34,-3.5
D,LaoSangamMN,1.470588235,1.450327477,-45,-5
D,LetterGothicStd,1.398601399,1.37754756,-2,-5.5
D,LithosPro-Regular,1.428571429,1.37731798,-1,-10.5
D,Lucida Bright Demibold,1.388888889,1.353740375,-28,3.5
D,Lucida Bright Demibold Italic,1.388888889,1.351518297,-28,18
D,Lucida Bright Italic,1.388888889,1.351297139,-28,19
D,Lucida Bright Regular,1.388888889,1.353377016,-28,5
D,Lucida Sans Demibold,1.388888889,1.357285039,-29,-6
D,Lucida Sans Regular,1.388888889,1.357285039,-28,-6
D,Lucida Sans Typewriter Bold,1.388888889,1.364795884,-29,-2.5
D,Lucida Sans Typewriter Regular,1.388888889,1.364071561,-29,-3.5
