letter,font,scale_y_letter,scale_y_font,scale_offset_y,scale_offset_x,score
B,MarkerFelt-Thin,1.19047619,1.175298302,-12,0.5,123.0
B,Menlo-Regular,1.379310345,1.359633448,-26,-4,73.0
B,MesquiteStd,1.307189542,1.303533068,-1,2,138.0
B,MicrosoftSansSerif,1.398601399,1.384324744,-27,-4,84.0
B,MinionPro-Regular,1.550387597,1.504111734,-9,0.5,75.0
B,Monaco,1.324503311,1.297086098,-29,-0.5,71.0
B,MonotypeGurmukhi,1.388888889,1.357285039,-17,-6.5,72.0
B,Montserrat-Regular,1.438848921,1.421263326,-37,-8,115.0
B,Mshtakan,1.515151515,1.484788007,-32,9,86.0
B,MshtakanBold,1.481481481,1.443884217,-28,5,93.0
B,MshtakanBoldOblique,1.503759398,1.460703649,-30,10,113.0
B,MshtakanOblique,1.538461538,1.503372519,-34,5,108.0
B,Muna,1.388888889,1.357285039,1,-6.5,72.0
B,MunaBlack,1.388888889,1.357285039,1,-6.5,86.0
B,MunaBold,1.388888889,1.357285039,1,-6.5,86.0
B,MyanmarMN,1.550387597,1.517378862,-47,-6,94.0
B,MyanmarSangamMN,1.470588235,1.450327477,-33,-5,79.0
B,MyriadArabic-Regular,2.06185567,2.058044128,-41,-4.5,72.0
B,MyriadHebrew-Regular,1.459854015,1.470704313,-12,-4.5,72.0
B,MyriadPro-Regular,1.459854015,1.471506347,-12,-4.5,72.0
B,Nadeem,1.388888889,1.357285039,-24,-6.5,72.0
B,NewPeninimMT,1.388888889,1.357285039,2,-6.5,72.0
B,Noteworthy-Light,1.142857143,1.125474972,-48,2,78.0
B,NotoNastaliqUrdu,1.388888889,1.357285039,-158,-6.5,72.0
B,NuevaStd-Cond,1.612903226,1.599716912,-9,2,85.0
B,OCRAStd,1.290322581,1.290004454,0,0.5,77.0
B,Optima-Regular,1.459854015,1.423112574,-31,-1.5,66.0
B,OratorStd,1.503759398,1.481003851,2,-3.5,81.0
B,OriyaMN,1.550387597,1.517378862,-34,-6,94.0
B,OriyaSangamMN,1.257861635,1.24021996,-30,-5.5,80.0
B,PTMono-Regular,1.398601399,1.412577162,-28,-5.5,74.0
B,PTSans-Regular,1.398601399,1.40528931,-29,-3.5,72.0
B,PTSerif-Regular,1.398601399,1.395899657,-43,4,74.0
B,Palatino-Roman,1.449275362,1.408397709,-15,5.5,76.0
B,Papyrus,1.438848921,1.474158176,-46,-0.5,136.0
B,Phosphate-Inline,1.503759398,1.487611505,-40,-3,114.0
B,PingFangHK-Regular,1.408450704,1.391330364,-47,-4,98.0
B,PingFangSC-Regular,1.408450704,1.391330364,-47,-4,98.0
B,PingFangTC-Regular,1.408450704,1.391330364,-47,-4,98.0
B,PlantagenetCherokee,1.470588235,1.431334656,-1,-0.5,85.0
B,PoplarStd,1.342281879,1.335955608,-2,-1,113.0
B,PrestigeEliteStd-Bd,1.639344262,1.642658376,-11,1,90.0
B,Raanana,1.515151515,1.484788007,-6,9,86.0
B,RaananaBold,1.481481481,1.443884217,-3,5,93.0
B,Roboto-Regular,1.408450704,1.392625746,-29,-3,73.0
B,Rockwell-Regular,1.360544218,1.328011744,10,2.5,82.0
B,RosewoodStd-Regular,1.333333333,1.328300786,-14,-6.5,118.0
B,STHeitiSC-Medium,1.369863014,1.347612508,0,-5,75.0
B,STHeitiTC-Medium,1.369863014,1.347612508,0,-5,75.0
B,STIXGeneral-Regular,1.515151515,1.484381136,-56,8.5,84.0
B,STIXIntegralsD-Regular,1.388888889,1.357285039,-195,-6.5,72.0
B,STIXIntegralsSm-Regular,1.388888889,1.357285039,-42,-6.5,72.0
B,STIXIntegralsUp-Regular,1.388888889,1.357285039,-42,-6.5,72.0
B,STIXIntegralsUpD-Regular,1.388888889,1.357285039,-195,-6.5,72.0
B,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,-42,-6.5,72.0
B,STIXNonUnicode-Regular,1.388888889,1.357285039,-96,-6.5,72.0
B,STIXSizeFiveSym-Regular,1.388888889,1.357285039,-30,-6.5,72.0
B,STIXSizeFourSym-Regular,1.388888889,1.357285039,-252,-6.5,72.0
B,STIXSizeOneSym-Regular,1.388888889,1.357285039,-115,-6.5,72.0
B,STIXSizeThreeSym-Regular,1.388888889,1.357285039,-252,-6.5,72.0
B,STIXSizeTwoSym-Regular,1.388888889,1.357285039,-183,-6.5,72.0
B,STIXVariants-Regular,1.388888889,1.357285039,-42,-6.5,72.0
B,STSong,1.57480315,1.529925851,-14,5.5,86.0
B,STSongti-SC-Regular,1.57480315,1.529925851,-45,5.5,88.0
B,Sana,1.388888889,1.357285039,-1,-6.5,72.0
B,Sathu,1.324503311,1.298598776,-17,-1.5,70.0
B,SavoyeLetPlain,1.481481481,1.471140498,-5,0,108.0
B,Seravek,1.503759398,1.471667718,-35,-4.5,71.0
B,ShreeDev0714,1.360544218,1.344704084,-24,-5.5,93.0
B,SignPainter-HouseScript,1.550387597,1.56017636,-15,-9,127.0
B,Silom,1.342281879,1.336994856,-28,0.5,87.0
B,SinhalaMN,1.550387597,1.517378862,-34,-6,94.0
B,SinhalaSangamMN,1.470588235,1.450327477,-48,-5,79.0
B,Skia-Regular,1.515151515,1.501613838,-17,-7.5,76.0
B,SnellRoundhand,1.360544218,1.334622192,-30,-22.5,166.0
B,StencilStd,1.342281879,1.327682022,1,3,113.0
B,SukhumvitSet-Medium,1.492537313,1.472849679,-62,-4.5,81.0
B,Superclarendon-Regular,1.351351351,1.330767393,-30,3.5,110.0
B,Symbol,1.388888889,1.357285039,6,-6.5,72.0
B,Tahoma,1.379310345,1.35818516,-36,-7,74.0
B,TamilMN,1.550387597,1.517378862,-34,-6,94.0
B,TamilSangamMN,1.470588235,1.450327477,-9,-5,79.0
B,TektonPro-Bold,1.515151515,1.50678574,-5,-3,114.0
B,TeluguMN,1.550387597,1.517378862,-34,-6,94.0
B,TeluguSangamMN,1.369863014,1.349660484,-33,-5.5,79.0
B,Thonburi,1.324503311,1.297495346,-40,-2,70.0
B,Times-Roman,1.515151515,1.484788007,-11,9,86.0
B,TimesNewRomanPS-BoldMT,1.515151515,1.482880242,-32,2.5,95.0
B,TimesNewRomanPSMT,1.515151515,1.482508729,-32,6.5,90.0
B,TrajanPro-Regular,1.315789474,1.281950371,3,-1,77.0
B,Trattatello,1.739130435,1.615598282,-89,2.5,107.0
B,Trebuchet-BoldItalic,1.360544218,1.37166371,-30,-0.5,93.0
B,TrebuchetMS,1.388888889,1.375560028,-29,-4,73.0
B,Verdana,1.379310345,1.35818516,-36,-7.5,85.0
B,Waseem,1.388888889,1.357285039,-20,-6.5,72.0
B,WaseemLight,1.388888889,1.357285039,-20,-6.5,72.0
B,Webdings,1.123595506,1.261447211,-51,0.5,184.0
B,Wingdings-Regular,1.226993865,1.469388249,-43,-6,159.0
B,Wingdings2,2.43902439,1.618312702,30,1,180.0
B,Wingdings3,1.851851852,1.899762496,-8,0,197.0
B,Yantramanav-Regular,1.57480315,1.556239946,-45,-4.5,75.0
B,ZapfDingbatsITC,1.388888889,1.357285039,-10,-6.5,72.0
B,Zapfino,0.873362445,0.787688138,-52,-21,123.0
C,ACaslonPro-Regular,1.360544218,1.358742545,-4,-1.5,84.0
C,AGaramondPro-Regular,1.438848921,1.452846117,-10,-3,88.0
C,AdobeArabic-Regular,2.06185567,2.103309865,-62,-2.5,96.0
C,AdobeDevanagari-Regular,1.587301587,1.616004432,-21,-2.5,80.0
C,AdobeFanHeitiStd-Bold,1.265822785,1.294155249,-16,-0.5,93.0
C,AdobeFangsongStd-Regular,1.307189542,1.32935918,-21,0,72.0
C,AdobeGothicStd-Bold,1.27388535,1.289151574,-16,-1,112.0
C,AdobeHebrew-Regular,1.449275362,1.469420142,-11,-2.5,85.0
C,AdobeHeitiStd-Regular,1.265822785,1.294155249,-16,-0.5,93.0
C,AdobeKaitiStd-Regular,1.307189542,1.328869443,-21,0,74.0
C,AdobeMingStd-Light,1.342281879,1.353526288,-21,0.5,75.0
C,AdobeMyungjoStd-Medium,1.324503311,1.369850432,-25,0,76.0
C,AdobeNaskh-Medium,2.083333333,2.10559556,-29,-1.5,85.0
C,AdobeSongStd-Light,1.526717557,1.551189852,-41,-3,113.0
C,AlBayan,1.315789474,1.357285039,-39,1.5,70.0
C,AlNile,1.315789474,1.357285039,-17,1.5,70.0
C,AlTarikh,1.315789474,1.357285039,20,1.5,70.0
C,AmericanTypewriter,1.408450704,1.449054543,-38,0,95.0
C,AndaleMono,1.398601399,1.438215154,-34,2.5,74.0
C,Apple-Chancery,1.438848921,1.370502132,-59,-13,89.0
C,AppleBraille,1.242236025,1.297086098,-7,2.5,98.0
C,AppleColorEmoji,1.242236025,1.297086098,-35,2.5,98.0
C,AppleGothic,1.234567901,1.267837982,-17,1,67.0
C,AppleMyungjo,1.324503311,1.360017343,-23,0,81.0
C,AppleSDGothicNeo-Regular,1.449275362,1.475586221,-23,-0.5,68.0
C,AppleSymbols,1.754385965,1.830990553,-27,0,75.0
C,Arial-Black,1.351351351,1.382812535,-56,-1,132.0
C,ArialHebrew,1.315789474,1.357285039,-3,1.5,70.0
C,ArialHebrewScholar,1.315789474,1.357285039,-3,1.5,70.0
C,ArialMT,1.351351351,1.384324744,-29,-1,93.0
C,ArialNarrow,1.351351351,1.384324744,-33,0,91.0
C,ArialRoundedMTBold,1.351351351,1.359660112,-32,1,109.0
C,ArialUnicodeMS,1.351351351,1.384324744,-52,-1.5,95.0
C,Athelas-Regular,1.481481481,1.482612102,-34,-1.5,79.0
C,Avenir-Black,1.342281879,1.402208199,-44,-2.5,105.0
C,AvenirNext-Regular,1.342281879,1.402208199,-44,-3,80.0
C,AvenirNextCondensed-Regular,1.351351351,1.404325479,-45,-4.5,89.0
C,Ayuthaya,1.242236025,1.296293642,-44,2.5,98.0
C,Baghdad,1.315789474,1.357285039,-29,1.5,70.0
C,BanglaMN,1.298701299,1.331138612,-44,0,96.0
C,BanglaSangamMN,1.398601399,1.450327477,-22,0.5,90.0
C,Baskerville,1.459854015,1.465791626,-35,2,93.0
C,Beirut,1.315789474,1.357285039,-8,0,90.0
C,BigCaslon-Medium,1.360544218,1.375987339,-30,4,112.0
C,BirchStd,1.342281879,1.342281879,0,0,169.0
C,BlackoakStd,1.342281879,1.33292108,0,-0.5,201.0
C,BodoniOrnamentsITCTT,1.162790698,1.079973518,-10,-5,200.0
C,BodoniSvtyTwoITCTT-Book,1.398601399,1.402761642,-35,1,76.0
C,BodoniSvtyTwoOSITCTT-Book,1.398601399,1.402761642,-35,1,76.0
C,BodoniSvtyTwoSCITCTT-Book,1.398601399,1.402761642,-35,1,76.0
C,BradleyHandITCTT-Bold,1.818181818,1.743291476,-54,-8.5,149.0
C,BrushScriptMT,1.25,1.403977306,-67,-13,162.0
C,BrushScriptStd,1.204819277,1.317108169,-24,-0.5,170.0
C,Chalkboard,1.449275362,1.444606263,-48,-1.5,104.0
C,ChalkboardSE-Regular,1.449275362,1.445019118,-70,-0.5,110.0
C,Chalkduster,1.265822785,1.243826212,-37,1.5,113.0
C,Champagne&Limousines,1.418439716,1.426650747,-21,0,70.0
C,ChaparralPro-Regular,1.503759398,1.51260868,-15,-2,74.0
C,CharlemagneStd-Bold,1.25,1.305029995,4,-3,95.0
C,Charter-Black,1.438848921,1.467157678,-48,1,107.0
C,Cochin,1.459854015,1.493294713,-40,-8.5,113.0
C,ComicSansMS,1.324503311,1.274499992,-43,-3,128.0
C,CooperBlackStd,1.379310345,1.370519828,0,-0.5,138.0
C,Copperplate,1.869158879,1.866773092,-44,4,133.0
C,CorsivaHebrew,1.315789474,1.357285039,11,1.5,70.0
C,Courier,1.652892562,1.704041755,-33,3.5,88.0
C,CourierNewPS-BoldMT,1.612903226,1.664818891,-43,1,104.0
C,CourierNewPSMT,1.666666667,1.72378469,-49,1,82.0
C,DINAlternate-Bold,1.379310345,1.40062026,-33,-6.5,104.0
C,DINCondensed-Bold,1.379310345,1.40062026,-1,-0.5,147.0
C,Damascus,1.315789474,1.357285039,17,1.5,70.0
C,DamascusBold,1.315789474,1.357285039,17,0,90.0
C,DamascusLight,1.315789474,1.357285039,17,1.5,70.0
C,DamascusMedium,1.315789474,1.357285039,17,0,90.0
C,DamascusSemiBold,1.315789474,1.357285039,17,0,90.0
C,DecoTypeNaskh,1.315789474,1.357285039,-64,1.5,70.0
C,DevanagariMT,1.449275362,1.484788007,-42,2,83.0
C,DevanagariSangamMN,1.398601399,1.450327477,-39,0.5,90.0
C,Didot,1.351351351,1.378915942,-34,-3,76.0
C,DiwanKufi,1.315789474,1.357285039,-93,1.5,70.0
C,DiwanMishafi,1.315789474,1.357285039,-11,1.5,70.0
C,DiwanMishafiGold,1.315789474,1.357285039,-11,1.5,70.0
C,DiwanThuluth,1.315789474,1.357285039,-41,1.5,70.0
C,EuphemiaUCAS,1.257861635,1.292772758,-45,-3,68.0
C,Farah,1.315789474,1.357285039,-7,1.5,70.0
C,Farisi,1.315789474,1.357285039,-54,1.5,70.0
C,Futura-Medium,1.282051282,1.29743116,-38,1,89.0
C,GB18030Bitmap,1.242236025,1.297086098,-51,2.5,98.0
C,GeezaPro,1.315789474,1.357285039,-26,1.5,70.0
C,Geneva,1.242236025,1.298598776,-35,0,76.0
C,Georgia,1.379310345,1.419786766,-35,-3,78.0
C,GiddyupStd,1.351351351,1.357023159,7,-1,135.0
C,GillSans,1.428571429,1.437548279,-35,0,87.0
C,GujaratiMT,1.449275362,1.484788007,-39,2,83.0
C,GujaratiSangamMN,1.136363636,1.180331752,-28,0.5,90.0
C,GurmukhiMN,1.481481481,1.517378862,-48,1,97.0
C,GurmukhiSangamMN,1.398601399,1.450327477,-49,0.5,90.0
C,Helvetica,1.324503311,1.378190854,-12,0.5,99.0
C,HelveticaNeue,1.333333333,1.388134014,-37,-0.5,100.0
C,Herculanum,1.694915254,1.610751794,-28,-9.5,91.0
C,HiraKakuPro-W3,1.27388535,1.298314558,-17,0,85.0
C,HiraKakuProN-W3,1.27388535,1.298314558,-17,0,85.0
C,HiraKakuStd-W8,1.156069364,1.182450884,-15,0.5,119.0
C,HiraKakuStdN-W8,1.156069364,1.182450884,-15,0.5,119.0
C,HiraMaruPro-W4,1.234567901,1.260407766,-16,-2,85.0
C,HiraMaruProN-W4,1.234567901,1.260407766,-16,-2,85.0
C,HiraMinPro-W3,1.324503311,1.363849566,-15,-5,79.0
C,HiraMinProN-W3,1.324503311,1.363849566,-15,-5,79.0
C,HiraginoSans-W3,1.27388535,1.298314558,-17,0,85.0
C,HiraginoSansGB-W3,1.27388535,1.298314558,-17,0,85.0
C,HoboStd,1.162790698,1.186206022,-5,1.5,120.0
C,HoeflerText-Regular,1.379310345,1.394658692,-7,-2.5,89.0
C,ITFDevanagari-Book,1.449275362,1.484788007,-60,2,83.0
C,ITFDevanagariMarathi-Book,1.449275362,1.484788007,-60,2,83.0
C,Impact,1.212121212,1.250172339,-31,0,155.0
C,InaiMathi,1.481481481,1.495677989,-30,1,87.0
C,IowanOldStyle-Black,1.369863014,1.389171953,-49,-3,113.0
C,Kailasa,1.315789474,1.357285039,-19,1.5,70.0
C,KannadaMN,1.481481481,1.5168707,-39,0.5,92.0
C,KannadaSangamMN,1.398601399,1.450327477,-46,0.5,90.0
C,Kefa-Regular,1.459854015,1.46354013,-39,-0.5,86.0
C,KhmerMN,1.652892562,1.700078846,-72,0.5,97.0
C,KhmerSangamMN,1.369863014,1.428489768,-66,-2,93.0
C,KohinoorBangla-Regular,1.388888889,1.410059006,-51,-3.5,73.0
C,KohinoorDevanagari-Regular,1.388888889,1.410059006,-51,-3.5,73.0
C,KohinoorTelugu-Regular,1.388888889,1.410059006,-51,-3.5,73.0
C,Kokonor,1.438848921,1.370502132,-48,-13,89.0
C,KozGoPr6N-Regular,1.27388535,1.298494376,-17,0,71.0
C,KozGoPro-Regular,1.27388535,1.298494376,-17,0,71.0
C,KozMinPr6N-Regular,1.307189542,1.328869443,-21,0,74.0
C,KozMinPro-Regular,1.307189542,1.328869443,-21,0,74.0
C,Krungthep,1.342281879,1.336994856,-34,0.5,108.0
C,KufiStandardGK,1.315789474,1.357285039,-32,1.5,70.0
C,LaoMN,1.481481481,1.517378862,-39,1,97.0
C,LaoSangamMN,1.398601399,1.450327477,-50,0.5,90.0
C,LetterGothicStd,1.342281879,1.37754756,-6,1,86.0
C,LithosPro-Regular,1.360544218,1.37731798,-4,-2,101.0
C,Lucida Bright Demibold,1.315789474,1.353740375,-33,1,83.0
C,Lucida Bright Demibold Italic,1.315789474,1.351518297,-34,3,100.0
C,Lucida Bright Italic,1.315789474,1.351297139,-33,2.5,98.0
C,Lucida Bright Regular,1.315789474,1.353377016,-33,1.5,70.0
C,Lucida Sans Demibold,1.315789474,1.357285039,-34,0,90.0
C,Lucida Sans Regular,1.315789474,1.357285039,-33,1.5,70.0
C,Lucida Sans Typewriter Bold,1.315789474,1.364795884,-34,0.5,96.0
C,Lucida Sans Typewriter Regular,1.315789474,1.364071561,-34,-1,81.0
C,LucidaBright,1.315789474,1.353377016,-33,1.5,70.0
C,LucidaGrande,1.315789474,1.357285039,-35,1.5,70.0
C,LucidaSans,1.315789474,1.357285039,-33,1.5,70.0
C,Luminari-Regular,1.092896175,1.218172745,-48,-8,94.0
C,MalayalamMN,1.481481481,1.517378862,-57,1,97.0
C,MalayalamSangamMN,1.398601399,1.450327477,-22,0.5,90.0
C,Marion-Regular,1.459854015,1.481397248,-8,-2.5,78.0
C,MarkerFelt-Thin,1.19047619,1.175298302,-8,-1.5,175.0
C,Menlo-Regular,1.324503311,1.359633448,-30,2,92.0
C,MesquiteStd,1.307189542,1.303533068,-1,-1,180.0
C,MicrosoftSansSerif,1.351351351,1.384324744,-31,1,89.0
C,MinionPro-Regular,1.481481481,1.504111734,-14,-3,83.0
C,Monaco,1.242236025,1.297086098,-35,2.5,98.0
C,MonotypeGurmukhi,1.315789474,1.357285039,-22,1.5,70.0
C,Montserrat-Regular,1.398601399,1.421263326,-39,-0.5,76.0
C,Mshtakan,1.449275362,1.484788007,-37,2,83.0
C,MshtakanBold,1.418439716,1.443884217,-34,2,91.0
C,MshtakanBoldOblique,1.428571429,1.460703649,-36,-3,104.0
C,MshtakanOblique,1.470588235,1.503372519,-40,-8.5,103.0
C,Muna,1.315789474,1.357285039,-4,1.5,70.0
C,MunaBlack,1.315789474,1.357285039,-4,0,90.0
C,MunaBold,1.315789474,1.357285039,-4,0,90.0
C,MyanmarMN,1.481481481,1.517378862,-52,1,97.0
C,MyanmarSangamMN,1.398601399,1.450327477,-38,0.5,90.0
C,MyriadArabic-Regular,2.02020202,2.058044128,-43,-0.5,74.0
C,MyriadHebrew-Regular,1.438848921,1.470704313,-14,-0.5,73.0
C,MyriadPro-Regular,1.449275362,1.471506347,-13,-0.5,74.0
C,Nadeem,1.315789474,1.357285039,-29,1.5,70.0
C,NewPeninimMT,1.315789474,1.357285039,-3,1.5,70.0
C,Noteworthy-Light,1.123595506,1.125474972,-49,-1,107.0
C,NotoNastaliqUrdu,1.315789474,1.357285039,-163,1.5,70.0
C,NuevaStd-Cond,1.587301587,1.599716912,-11,-3.5,127.0
C,OCRAStd,1.290322581,1.290004454,0,0.5,110.0
C,Optima-Regular,1.408450704,1.423112574,-35,-1,71.0
C,OratorStd,1.459854015,1.481003851,-1,0.5,103.0
C,OriyaMN,1.481481481,1.517378862,-39,1,97.0
C,OriyaSangamMN,1.19760479,1.24021996,-35,0,93.0
C,PTMono-Regular,1.379310345,1.412577162,-29,-0.5,87.0
C,PTSans-Regular,1.379310345,1.40528931,-30,-2,80.0
C,PTSerif-Regular,1.379310345,1.395899657,-45,1.5,77.0
C,Palatino-Roman,1.388888889,1.408397709,-19,-0.5,85.0
C,Papyrus,1.449275362,1.474158176,-45,-4,116.0
C,Phosphate-Inline,1.428571429,1.487611505,-46,-4.5,133.0
C,PingFangHK-Regular,1.351351351,1.391330364,-51,0.5,97.0
C,PingFangSC-Regular,1.351351351,1.391330364,-51,0.5,97.0
C,PingFangTC-Regular,1.351351351,1.391330364,-51,0.5,97.0
C,PlantagenetCherokee,1.418439716,1.431334656,-3,-0.5,88.0
C,PoplarStd,1.324503311,1.335955608,-3,0.5,168.0
C,PrestigeEliteStd-Bd,1.6,1.642658376,-11,-1.5,85.0
C,Raanana,1.449275362,1.484788007,-11,2,83.0
C,RaananaBold,1.418439716,1.443884217,-9,2,91.0
C,Roboto-Regular,1.369863014,1.392625746,-32,-1,89.0
C,Rockwell-Regular,1.315789474,1.328011744,6,0.5,113.0
C,RosewoodStd-Regular,1.315789474,1.328300786,-15,-10,162.0
C,STHeitiSC-Medium,1.307189542,1.347612508,-5,0.5,100.0
C,STHeitiTC-Medium,1.307189542,1.347612508,-5,0.5,100.0
C,STIXGeneral-Regular,1.449275362,1.484381136,-61,1.5,84.0
C,STIXIntegralsD-Regular,1.315789474,1.357285039,-200,1.5,70.0
C,STIXIntegralsSm-Regular,1.315789474,1.357285039,-47,1.5,70.0
C,STIXIntegralsUp-Regular,1.315789474,1.357285039,-47,1.5,70.0
C,STIXIntegralsUpD-Regular,1.315789474,1.357285039,-200,1.5,70.0
C,STIXIntegralsUpSm-Regular,1.315789474,1.357285039,-47,1.5,70.0
C,STIXNonUnicode-Regular,1.315789474,1.357285039,-101,1.5,70.0
C,STIXSizeFiveSym-Regular,1.315789474,1.357285039,-35,1.5,70.0
C,STIXSizeFourSym-Regular,1.315789474,1.357285039,-257,1.5,70.0
C,STIXSizeOneSym-Regular,1.315789474,1.357285039,-120,1.5,70.0
C,STIXSizeThreeSym-Regular,1.315789474,1.357285039,-257,1.5,70.0
C,STIXSizeTwoSym-Regular,1.315789474,1.357285039,-188,1.5,70.0
C,STIXVariants-Regular,1.315789474,1.357285039,-47,1.5,70.0
C,STSong,1.538461538,1.529925851,-18,-1,75.0
C,STSongti-SC-Regular,1.538461538,1.529925851,-49,-1,76.0
C,Sana,1.315789474,1.357285039,-6,1.5,70.0
C,Sathu,1.242236025,1.298598776,-23,0,76.0
C,SavoyeLetPlain,1.503759398,1.471140498,-5,2,117.0
C,Seravek,1.449275362,1.471667718,-39,1,74.0
C,ShreeDev0714,1.298701299,1.344704084,-29,-1.5,87.0
C,SignPainter-HouseScript,1.5625,1.56017636,-12,-12.5,137.0
C,Silom,1.342281879,1.336994856,-28,0.5,107.0
C,SinhalaMN,1.481481481,1.517378862,-39,1,96.0
C,SinhalaSangamMN,1.398601399,1.450327477,-53,0.5,90.0
C,Skia-Regular,1.503759398,1.501613838,-19,-5,97.0
C,SnellRoundhand,1.369863014,1.334622192,-30,-40,165.0
C,StencilStd,1.290322581,1.327682022,-3,2.5,117.0
C,SukhumvitSet-Medium,1.449275362,1.472849679,-65,-1,74.0
C,Superclarendon-Regular,1.290322581,1.330767393,-35,0.5,104.0
C,Symbol,1.315789474,1.357285039,1,1.5,70.0
C,Tahoma,1.333333333,1.35818516,-40,-1,74.0
C,TamilMN,1.481481481,1.517378862,-39,1,97.0
C,TamilSangamMN,1.398601399,1.450327477,-14,0.5,90.0
C,TektonPro-Bold,1.481481481,1.50678574,-8,0,100.0
C,TeluguMN,1.481481481,1.517378862,-39,1,97.0
C,TeluguSangamMN,1.298701299,1.349660484,-38,0,93.0
C,Thonburi,1.242236025,1.297495346,-46,-0.5,75.0
C,Times-Roman,1.449275362,1.484788007,-16,2,83.0
C,TimesNewRomanPS-BoldMT,1.449275362,1.482880242,-37,2.5,94.0
C,TimesNewRomanPSMT,1.449275362,1.482508729,-37,0.5,80.0
C,TrajanPro-Regular,1.27388535,1.281950371,0,0,82.0
C,Trattatello,1.652892562,1.615598282,-95,-1.5,149.0
C,Trebuchet-BoldItalic,1.351351351,1.37166371,-32,-6,101.0
C,TrebuchetMS,1.351351351,1.375560028,-33,0.5,81.0
C,Verdana,1.333333333,1.35818516,-40,-2,74.0
C,Waseem,1.315789474,1.357285039,-25,1.5,70.0
C,WaseemLight,1.315789474,1.357285039,-25,1.5,70.0
C,Webdings,1.081081081,1.261447211,-51,0.5,191.0
C,Wingdings-Regular,1.6,1.469388249,2,0.5,151.0
C,Wingdings2,2.43902439,1.618312702,30,1,218.0
C,Wingdings3,1.851851852,1.899762496,-8,0,208.0
C,Yantramanav-Regular,1.526717557,1.556239946,-49,-1.5,89.0
C,ZapfDingbatsITC,1.315789474,1.357285039,-15,1.5,70.0
C,Zapfino,0.881057269,0.787688138,-52,-36.5,148.0
D,ACaslonPro-Regular,1.398601399,1.358742545,0,3,94.0
D,AGaramondPro-Regular,1.492537313,1.452846117,-8,0.5,85.0
D,AdobeArabic-Regular,2.173913043,2.103309865,-57,2,92.0
D,AdobeDevanagari-Regular,1.666666667,1.616004432,-16,2.5,84.0
D,AdobeFanHeitiStd-Bold,1.282051282,1.294155249,-15,-4.5,80.0
D,AdobeFangsongStd-Regular,1.360544218,1.32935918,-17,2,79.0
D,AdobeGothicStd-Bold,1.282051282,1.289151574,-15,-4.5,95.0
D,AdobeHebrew-Regular,1.515151515,1.469420142,-6,2,87.0
D,AdobeHeitiStd-Regular,1.282051282,1.294155249,-15,-4.5,80.0
D,AdobeKaitiStd-Regular,1.360544218,1.328869443,-17,2.5,83.0
D,AdobeMingStd-Light,1.369863014,1.353526288,-19,3,79.0
D,AdobeMyungjoStd-Medium,1.398601399,1.369850432,-20,3.5,81.0
D,AdobeNaskh-Medium,2.150537634,2.10559556,-26,6.5,97.0
D,AdobeSongStd-Light,1.6,1.551189852,-36,2.5,98.0
D,AlBayan,1.388888889,1.357285039,-34,-6,69.0
D,AlNile,1.388888889,1.357285039,-12,-6,69.0
D,AlTarikh,1.388888889,1.357285039,25,-6,69.0
D,AmericanTypewriter,1.481481481,1.449054543,-33,3.5,103.0
D,AndaleMono,1.459854015,1.438215154,-30,-5.5,97.0
D,Apple-Chancery,1.459854015,1.370502132,-55,-9,147.0
D,AppleBraille,1.324503311,1.297086098,-1,-4,94.0
D,AppleColorEmoji,1.324503311,1.297086098,-29,-4,94.0
D,AppleGothic,1.282051282,1.267837982,-13,-0.5,68.0
D,AppleMyungjo,1.388888889,1.360017343,-18,1,97.0
D,AppleSDGothicNeo-Regular,1.492537313,1.475586221,-20,-5,67.0
D,AppleSymbols,1.869158879,1.830990553,-21,-3,68.0
D,Arial-Black,1.398601399,1.382812535,-52,-4,116.0
D,ArialHebrew,1.388888889,1.357285039,2,-6,69.0
D,ArialHebrewScholar,1.388888889,1.357285039,2,-6,69.0
D,ArialMT,1.398601399,1.384324744,-25,-3,71.0
D,ArialNarrow,1.398601399,1.384324744,-29,-2,78.0
D,ArialRoundedMTBold,1.398601399,1.359660112,-28,-3,89.0
D,ArialUnicodeMS,1.398601399,1.384324744,-48,-4,71.0
D,Athelas-Regular,1.526717557,1.482612102,-32,0,84.0
D,Avenir-Black,1.418439716,1.402208199,-39,-5,103.0
D,AvenirNext-Regular,1.418439716,1.402208199,-39,-5,76.0
D,AvenirNextCondensed-Regular,1.418439716,1.404325479,-40,-3.5,102.0
D,Ayuthaya,1.324503311,1.296293642,-38,-4,94.0
D,Baghdad,1.388888889,1.357285039,-24,-6,69.0
D,BanglaMN,1.360544218,1.331138612,-39,-4.5,91.0
D,BanglaSangamMN,1.470588235,1.450327477,-17,-5,66.0
D,Baskerville,1.503759398,1.465791626,-31,4.5,98.0
D,Beirut,1.388888889,1.357285039,-3,-6,91.0
D,BigCaslon-Medium,1.388888889,1.375987339,-28,-1,107.0
D,BirchStd,1.342281879,1.342281879,0,2,170.0
D,BlackoakStd,1.342281879,1.33292108,0,3.5,200.0
D,BodoniOrnamentsITCTT,1.162790698,1.079973518,-10,-5,186.0
D,BodoniSvtyTwoITCTT-Book,1.449275362,1.402761642,-31,4,83.0
D,BodoniSvtyTwoOSITCTT-Book,1.449275362,1.402761642,-31,4,83.0
